date,timestamp,all_oi_usd,excluded_oi_usd,crypto_oi_usd,btc_oi_usd,eth_oi_usd,others_oi_usd,raw_btc_pct,raw_eth_pct,raw_others_pct,excluded_oi_pct,btc_pct,eth_pct,others_pct
2023-07-08,1688774400,17980650313.67,0,17980650313.67,8583991964.08,4403025469.89,4993632879.7,47.74016409,24.48757633,27.77225958,0,47.74016409,24.48757633,27.77225958
2023-07-09,1688860800,17914777484.81,0,17914777484.81,8569936704.76,4372865078.4,4971975701.65,47.83724895,24.40926259,27.75348846,0,47.83724895,24.40926259,27.75348846
2023-07-10,1688947200,18169717367.97,0,18169717367.97,8884643737.27,4376070250.06,4909003380.65,48.89808442,24.08441563,27.01749995,0,48.89808442,24.08441563,27.01749995
2023-07-11,1689033600,18559562473.03,0,18559562473.03,9002859520.23,4421474626.08,5135228326.71,48.50792972,23.82316195,27.66890833,0,48.50792972,23.82316195,27.66890833
2023-07-12,1689120000,18724423777.34,0,18724423777.34,9219651664.28,4404186206.1,5100585906.95,49.23864026,23.52107738,27.24028236,0,49.23864026,23.52107738,27.24028236
2023-07-13,1689206400,20600140216.59,0,20600140216.59,9513897117.14,5314868193.53,5771374905.92,46.18365223,25.80015542,28.01619234,0,46.18365223,25.80015542,28.01619234
2023-07-14,1689292800,18662865780.62,0,18662865780.62,8756223744.82,4496035597.62,5410606438.19,46.91789486,24.09081033,28.99129481,0,46.91789486,24.09081033,28.99129481
2023-07-15,1689379200,19026565768.77,0,19026565768.77,8726664585.78,4590166414.3,5709734768.69,45.86568429,24.12503901,30.0092767,0,45.86568429,24.12503901,30.0092767
2023-07-16,1689465600,18992489144.56,0,18992489144.56,8765705179.09,4548947475.22,5677836490.26,46.15353529,23.95129696,29.89516775,0,46.15353529,23.95129696,29.89516775
2023-07-17,1689552000,19089131964,0,19089131964,8843672513.08,4515651661.39,5729807789.53,46.32831147,23.65561551,30.01607302,0,46.32831147,23.65561551,30.01607302
2023-07-18,1689638400,19238886612.84,0,19238886612.84,8998916179.85,4583754443.1,5656215989.9,46.77462039,23.82546628,29.39991333,0,46.77462039,23.82546628,29.39991333
2023-07-19,1689724800,19284340257.6,0,19284340257.6,8887135918.65,4550343182.34,5846861156.61,46.08472885,23.59605318,30.31921797,0,46.08472885,23.59605318,30.31921797
2023-07-20,1689811200,19408461966.22,0,19408461966.22,8982631645.67,4542906416.12,5882923904.44,46.2820375,23.4068337,30.3111288,0,46.2820375,23.4068337,30.3111288
2023-07-21,1689897600,19270943808.39,0,19270943808.39,8840224193.03,4506222132.49,5924497482.87,45.87333283,23.38350512,30.74316205,0,45.87333283,23.38350512,30.74316205
2023-07-22,1689984000,18910874807.95,0,18910874807.95,8750847694.89,4512293152.53,5647733960.54,46.27415592,23.86083774,29.86500634,0,46.27415592,23.86083774,29.86500634
2023-07-23,1690070400,18764656229.5,0,18764656229.5,8634879313.46,4442923443.07,5686853472.97,46.01671999,23.67708413,30.30619588,0,46.01671999,23.67708413,30.30619588
2023-07-24,1690156800,18891998995.79,0,18891998995.79,8932601962.54,4564598689.9,5394798343.35,47.2824605,24.16154421,28.55599529,0,47.2824605,24.16154421,28.55599529
2023-07-25,1690243200,18878573175.85,0,18878573175.85,8812969703.19,4476381428.7,5589222043.96,46.6823929,23.71143935,29.60616775,0,46.6823929,23.71143935,29.60616775
2023-07-26,1690329600,18990225021.31,0,18990225021.31,8827853980.22,4522408912.89,5639962128.2,46.4863053,23.81440403,29.69929067,0,46.4863053,23.81440403,29.69929067
2023-07-27,1690416000,19155371760.92,0,19155371760.92,8865105532.12,4570518197,5719748031.8,46.27999729,23.86024272,29.85975998,0,46.27999729,23.86024272,29.85975998
2023-07-28,1690502400,19376765592.38,0,19376765592.38,8835490028.7,4721762067.87,5819513495.81,45.59837392,24.36816426,30.03346182,0,45.59837392,24.36816426,30.03346182
2023-07-29,1690588800,19534765443.88,0,19534765443.88,8847964605,4729870566.19,5956930272.68,45.29342638,24.21257926,30.49399436,0,45.29342638,24.21257926,30.49399436
2023-07-30,1690675200,19098632827.12,0,19098632827.12,8767514208.03,4526288396.51,5804830222.58,45.90650172,23.69954141,30.39395686,0,45.90650172,23.69954141,30.39395686
2023-07-31,1690761600,19443925220.17,0,19443925220.17,8962463214.27,4655443078.81,5826018927.09,46.0938988,23.94291804,29.96318316,0,46.0938988,23.94291804,29.96318316
2023-08-01,1690848000,19287129706.62,0,19287129706.62,8929284256.98,4484826779.34,5873018670.3,46.29659463,23.25295079,30.45045458,0,46.29659463,23.25295079,30.45045458
2023-08-02,1690934400,19180757065.48,0,19180757065.48,8912380011.14,4555963211.08,5712413843.26,46.46521501,23.75278095,29.78200404,0,46.46521501,23.75278095,29.78200404
2023-08-03,1691020800,19193848080.33,0,19193848080.33,8952065048.02,4524655376.7,5717127655.61,46.64028292,23.57346665,29.78625043,0,46.64028292,23.57346665,29.78625043
2023-08-04,1691107200,19249771752.92,0,19249771752.92,9037055352.08,4539721095.18,5672995305.66,46.94629873,23.58324635,29.47045491,0,46.94629873,23.58324635,29.47045491
2023-08-05,1691193600,19321718479.64,0,19321718479.64,8970249085.08,4516955583.33,5834513811.23,46.4257312,23.37760789,30.19666091,0,46.4257312,23.37760789,30.19666091
2023-08-06,1691280000,19232450087.49,0,19232450087.49,8859495452.91,4558915497.21,5814039137.37,46.06535003,23.70428872,30.23036124,0,46.06535003,23.70428872,30.23036124
2023-08-07,1691366400,19437920666.9,0,19437920666.9,8995146288.95,4740857585.8,5701916792.15,46.27627843,24.38973626,29.33398531,0,46.27627843,24.38973626,29.33398531
2023-08-08,1691452800,20072355660.52,0,20072355660.52,9804241658.67,4620628428.04,5647485573.81,48.84449949,23.01986128,28.13563923,0,48.84449949,23.01986128,28.13563923
2023-08-09,1691539200,19684211352.27,0,19684211352.27,9388368694.17,4588343797.88,5707498860.22,47.69491917,23.30976698,28.99531385,0,47.69491917,23.30976698,28.99531385
2023-08-10,1691625600,19895876977.69,0,19895876977.69,9474304544.64,4600378658.59,5821193774.45,47.61943671,23.12227133,29.25829196,0,47.61943671,23.12227133,29.25829196
2023-08-11,1691712000,19938829739.63,0,19938829739.63,9405978798.08,4550049421.9,5982801519.65,47.17417682,22.82004251,30.00578067,0,47.17417682,22.82004251,30.00578067
2023-08-12,1691798400,20025490290.89,0,20025490290.89,9364718854.42,4543007926.79,6117763509.67,46.76399288,22.68612584,30.54988128,0,46.76399288,22.68612584,30.54988128
2023-08-13,1691884800,19739521192.86,0,19739521192.86,9269505711.92,4534608953.1,5935406527.84,46.95912136,22.97223377,30.06864488,0,46.95912136,22.97223377,30.06864488
2023-08-14,1691971200,19667069984.67,0,19667069984.67,9126598052.87,4558157631.44,5982314300.37,46.40547911,23.1765974,30.41792349,0,46.40547911,23.1765974,30.41792349
2023-08-15,1692057600,19609495008.45,0,19609495008.45,9360762863.94,4755733481.43,5492998663.08,47.73586908,24.25219762,28.0119333,0,47.73586908,24.25219762,28.0119333
2023-08-16,1692144000,19431820696.63,0,19431820696.63,9453230188.05,4870267031.59,5108323476.98,48.64819584,25.06335926,26.2884449,0,48.64819584,25.06335926,26.2884449
2023-08-17,1692230400,15447812777.82,0,15447812777.82,7448488918.52,3911322312.07,4088001547.23,48.21711025,25.31958646,26.46330329,0,48.21711025,25.31958646,26.46330329
2023-08-18,1692316800,14756893982.5,0,14756893982.5,7005008027.37,3666138982.36,4085746972.77,47.46939319,24.84356794,27.68703887,0,47.46939319,24.84356794,27.68703887
2023-08-19,1692403200,14534788468.96,0,14534788468.96,6817793718.03,3539224835.32,4177769915.6,46.90672818,24.35002644,28.74324538,0,46.90672818,24.35002644,28.74324538
2023-08-20,1692489600,14840479738.16,0,14840479738.16,6983798273.3,3633815594.77,4222865870.09,47.05911397,24.48583643,28.4550496,0,47.05911397,24.48583643,28.4550496
2023-08-21,1692576000,14702464413.19,0,14702464413.19,6988431897.83,3562462737.48,4151569777.88,47.53238438,24.23037824,28.23723739,0,47.53238438,24.23037824,28.23723739
2023-08-22,1692662400,14345606260.53,0,14345606260.53,6754583860.91,3459604795.64,4131417603.97,47.08468738,24.11612819,28.79918443,0,47.08468738,24.11612819,28.79918443
2023-08-23,1692748800,14530150572.49,0,14530150572.49,6709778641.19,3562848089.61,4257523841.69,46.17831459,24.52037969,29.30130573,0,46.17831459,24.52037969,29.30130573
2023-08-24,1692835200,14467329855.64,0,14467329855.64,6743644710.33,3467110699.97,4256574445.34,46.61291875,23.96510437,29.42197688,0,46.61291875,23.96510437,29.42197688
2023-08-25,1692921600,14319632239.01,0,14319632239.01,6649539287.09,3460398474.36,4209694477.55,46.43652278,24.16541442,29.39806279,0,46.43652278,24.16541442,29.39806279
2023-08-26,1693008000,14412039434.26,0,14412039434.26,6680375551.47,3453538751.58,4278125131.21,46.35274266,23.96287331,29.68438402,0,46.35274266,23.96287331,29.68438402
2023-08-27,1693094400,14636585727.66,0,14636585727.66,6765265275.06,3496199936.55,4375120516.05,46.22160797,23.88671786,29.89167417,0,46.22160797,23.88671786,29.89167417
2023-08-28,1693180800,14445439897.56,0,14445439897.56,6717722801.71,3461046517.58,4266670578.28,46.50410683,23.95944009,29.53645309,0,46.50410683,23.95944009,29.53645309
2023-08-29,1693267200,15708960885.37,0,15708960885.37,7626769504.48,3657711243.06,4424480137.83,48.55043921,23.2842342,28.16532659,0,48.55043921,23.2842342,28.16532659
2023-08-30,1693353600,15278446080,0,15278446080,7295146976.57,3563549716.76,4419749386.66,47.74796428,23.32403242,28.9280033,0,47.74796428,23.32403242,28.9280033
2023-08-31,1693440000,14220829944.03,0,14220829944.03,6597472800.2,3405937301.45,4217419842.39,46.39302225,23.95034126,29.65663649,0,46.39302225,23.95034126,29.65663649
2023-09-01,1693526400,14083974750.55,0,14083974750.55,6608297566.34,3362840096.15,4112837088.06,46.92068598,23.87706706,29.20224696,0,46.92068598,23.87706706,29.20224696
2023-09-02,1693612800,14029995456.74,0,14029995456.74,6595000106.71,3362991673.41,4072003676.61,47.00643081,23.97001256,29.02355663,0,47.00643081,23.97001256,29.02355663
2023-09-03,1693699200,14114729113.09,0,14114729113.09,6644817166.21,3351003094.63,4118908852.26,47.07718521,23.74117893,29.18163586,0,47.07718521,23.74117893,29.18163586
2023-09-04,1693785600,14057797927.98,0,14057797927.98,6549508136.75,3398138433.92,4110151357.31,46.58985831,24.17262256,29.23751912,0,46.58985831,24.17262256,29.23751912
2023-09-05,1693872000,14307003215.43,0,14307003215.43,6695134314.86,3450175486.76,4161693413.81,46.79620333,24.1152912,29.08850548,0,46.79620333,24.1152912,29.08850548
2023-09-06,1693958400,14305886476.61,0,14305886476.61,6673034873.03,3465475069.33,4167376534.25,46.64537835,24.22411974,29.13050192,0,46.64537835,24.22411974,29.13050192
2023-09-07,1694044800,14587765073.61,0,14587765073.61,6837118042.56,3529352113.57,4221294917.48,46.86885214,24.19391933,28.93722853,0,46.86885214,24.19391933,28.93722853
2023-09-08,1694131200,14450335785.77,0,14450335785.77,6794151890.06,3483312159.4,4172871736.3,47.0172596,24.10540635,28.87733405,0,47.0172596,24.10540635,28.87733405
2023-09-09,1694217600,14489385546.81,0,14489385546.81,6779914095.85,3501730532.52,4207740918.43,46.79228166,24.16755715,29.04016119,0,46.79228166,24.16755715,29.04016119
2023-09-10,1694304000,14155038574.16,0,14155038574.16,6659184356.21,3432678037.02,4063176180.92,47.04462175,24.25057353,28.70480472,0,47.04462175,24.25057353,28.70480472
2023-09-11,1694390400,14364707575.36,0,14364707575.36,6855921472.09,3535768331.94,3973017771.32,47.72753943,24.61427296,27.65818761,0,47.72753943,24.61427296,27.65818761
2023-09-12,1694476800,14478739881.76,0,14478739881.76,6913239063.57,3520063826.75,4045436991.45,47.74751891,24.3119488,27.94053229,0,47.74751891,24.3119488,27.94053229
2023-09-13,1694563200,14901118284.26,0,14901118284.26,7089914206.84,3601267110.57,4209936966.86,47.57974584,24.16776407,28.25249009,0,47.57974584,24.16776407,28.25249009
2023-09-14,1694649600,15285661503.07,0,15285661503.07,7381665166.19,3602480428.85,4301515908.03,48.2914342,23.56771035,28.14085545,0,48.2914342,23.56771035,28.14085545
2023-09-15,1694736000,15184962967.44,0,15184962967.44,7109782829.13,3611044824.91,4464135313.4,46.82120624,23.78039928,29.39839447,0,46.82120624,23.78039928,29.39839447
2023-09-16,1694822400,15068256856.66,0,15068256856.66,7100226879.64,3561297925.27,4406732051.74,47.12042638,23.63443867,29.24513495,0,47.12042638,23.63443867,29.24513495
2023-09-17,1694908800,14740505311.85,0,14740505311.85,7019664879.17,3536851112.26,4183989320.42,47.62160272,23.99409679,28.38430048,0,47.62160272,23.99409679,28.38430048
2023-09-18,1694995200,15200880966.95,0,15200880966.95,7302251504.61,3610869293.17,4287760169.17,48.0383441,23.75434227,28.20731363,0,48.0383441,23.75434227,28.20731363
2023-09-19,1695081600,15565433455.35,0,15565433455.35,7557000276.87,3592223398.65,4416209779.83,48.54988651,23.07820986,28.37190363,0,48.54988651,23.07820986,28.37190363
2023-09-20,1695168000,15411429065.17,0,15411429065.17,7357887306.74,3585458549.6,4468083208.84,47.74305663,23.26493237,28.99201099,0,47.74305663,23.26493237,28.99201099
2023-09-21,1695254400,15354618765.71,0,15354618765.71,7293998305.95,3655278651.02,4405341808.74,47.50361059,23.80572717,28.69066224,0,47.50361059,23.80572717,28.69066224
2023-09-22,1695340800,15344785094.32,0,15344785094.32,7232002072.35,3624488078.12,4488294943.85,47.13003166,23.62032479,29.24964355,0,47.13003166,23.62032479,29.24964355
2023-09-23,1695427200,15330657531.95,0,15330657531.95,7208032610.41,3638553349.72,4484071571.82,47.01711323,23.73383752,29.24904925,0,47.01711323,23.73383752,29.24904925
2023-09-24,1695513600,15065915722.22,0,15065915722.22,7032335807.93,3606064262.14,4427515652.15,46.67712164,23.9352478,29.38763055,0,46.67712164,23.9352478,29.38763055
2023-09-25,1695600000,15364430893.85,0,15364430893.85,7146461314.78,3657495798.5,4560473780.57,46.51302326,23.8049546,29.68202215,0,46.51302326,23.8049546,29.68202215
2023-09-26,1695686400,15510679281.73,0,15510679281.73,7201521497.01,3681725817.13,4627431967.59,46.42943978,23.73671553,29.83384469,0,46.42943978,23.73671553,29.83384469
2023-09-27,1695772800,15383400062.55,0,15383400062.55,7125372933,3621163147.55,4636863981.99,46.31858304,23.53941998,30.14199698,0,46.31858304,23.53941998,30.14199698
2023-09-28,1695859200,16374910124.97,0,16374910124.97,7653242405.97,3966422567.38,4755245151.62,46.73761473,24.22256084,29.03982443,0,46.73761473,24.22256084,29.03982443
2023-09-29,1695945600,16173609764.17,0,16173609764.17,7310613731.74,4005679567.7,4857316464.73,45.20087871,24.76676281,30.03235849,0,45.20087871,24.76676281,30.03235849
2023-09-30,1696032000,16400385223.14,0,16400385223.14,7400843992.92,4030031800.74,4969509429.48,45.12603754,24.57278744,30.30117501,0,45.12603754,24.57278744,30.30117501
2023-10-01,1696118400,16535378782.55,0,16535378782.55,7479285404.29,3986533835.64,5069559542.63,45.23201738,24.10911711,30.65886551,0,45.23201738,24.10911711,30.65886551
2023-10-02,1696204800,15936747027.97,0,15936747027.97,7428876460.65,3708814826.44,4799055740.88,46.61476051,23.27209449,30.113145,0,46.61476051,23.27209449,30.113145
2023-10-03,1696291200,15945601624.74,0,15945601624.74,7466888577.97,3758957569.23,4719755477.55,46.82726155,23.57363277,29.59910569,0,46.82726155,23.57363277,29.59910569
2023-10-04,1696377600,16288638275.15,0,16288638275.15,7792559356.82,3793877945.26,4702200973.07,47.84045925,23.29155993,28.86798082,0,47.84045925,23.29155993,28.86798082
2023-10-05,1696464000,16240885090.85,0,16240885090.85,7747896010.54,3840594026.2,4652395054.11,47.70611926,23.64768918,28.64619156,0,47.70611926,23.64768918,28.64619156
2023-10-06,1696550400,16678380229.47,0,16678380229.47,8029136606.45,3829428283.36,4819815339.66,48.14098549,22.96043279,28.89858172,0,48.14098549,22.96043279,28.89858172
2023-10-07,1696636800,16536918122.44,0,16536918122.44,7958636646.29,3783639694.36,4794641781.79,48.12648032,22.87995663,28.99356305,0,48.12648032,22.87995663,28.99356305
2023-10-08,1696723200,16688266048.21,0,16688266048.21,7980667679.18,3878347576.32,4829250792.71,47.8220305,23.23996732,28.93800218,0,47.8220305,23.23996732,28.93800218
2023-10-09,1696809600,16193046413.91,0,16193046413.91,7841114461.02,3829363753.59,4522568199.29,48.42272578,23.64819847,27.92907575,0,48.42272578,23.64819847,27.92907575
2023-10-10,1696896000,16299254162.71,0,16299254162.71,7867741033.08,3864969373.86,4566543755.76,48.27055861,23.71255356,28.01688783,0,48.27055861,23.71255356,28.01688783
2023-10-11,1696982400,16481696583.25,0,16481696583.25,7955584903.83,3961468692.22,4564642987.19,48.26921102,24.03556377,27.69522521,0,48.26921102,24.03556377,27.69522521
2023-10-12,1697068800,16383452399.18,0,16383452399.18,7867189071,4009935046.08,4506328282.11,48.01911636,24.47551925,27.50536439,0,48.01911636,24.47551925,27.50536439
2023-10-13,1697155200,16301256881.01,0,16301256881.01,7852831395.41,3932586447.56,4515839038.04,48.17316513,24.12443701,27.70239786,0,48.17316513,24.12443701,27.70239786
2023-10-14,1697241600,16413245455.31,0,16413245455.31,7874768605.27,3919222939.23,4619253910.81,47.97813221,23.87841545,28.14345233,0,47.97813221,23.87841545,28.14345233
2023-10-15,1697328000,16570675189.31,0,16570675189.31,8029310245.54,3932075329.66,4609289614.11,48.45493713,23.72911957,27.81594329,0,48.45493713,23.72911957,27.81594329
2023-10-16,1697414400,16173763740.52,0,16173763740.52,7721870481.34,3847715237.21,4604178021.97,47.74318832,23.78985683,28.46695485,0,47.74318832,23.78985683,28.46695485
2023-10-17,1697500800,16258262766.74,0,16258262766.74,7881858296.86,3811381598.84,4565022871.04,48.47909282,23.44273588,28.07817131,0,48.47909282,23.44273588,28.07817131
2023-10-18,1697587200,16062087200.31,0,16062087200.31,7643962175.49,3859581213.76,4558543811.07,47.59009262,24.02913871,28.38076866,0,47.59009262,24.02913871,28.38076866
2023-10-19,1697673600,16459389838.2,0,16459389838.2,7990333722.9,3817746102.94,4651310012.36,48.54574684,23.19494307,28.25931008,0,48.54574684,23.19494307,28.25931008
2023-10-20,1697760000,16969584090.77,0,16969584090.77,8182651841.48,3962325929.48,4824606319.81,48.2195191,23.34957597,28.43090493,0,48.2195191,23.34957597,28.43090493
2023-10-21,1697846400,17606209135.54,0,17606209135.54,8503170184.18,4015290072.04,5087748879.32,48.29642837,22.80610233,28.8974693,0,48.29642837,22.80610233,28.8974693
2023-10-22,1697932800,17701866574.64,0,17701866574.64,8338627470.95,4127173900.15,5236065203.54,47.10592206,23.31490797,29.57916998,0,47.10592206,23.31490797,29.57916998
2023-10-23,1698019200,18003813977.88,0,18003813977.88,8353871747.9,4211455542.17,5438486687.81,46.40056689,23.39201875,30.20741435,0,46.40056689,23.39201875,30.20741435
2023-10-24,1698105600,17891447791.92,0,17891447791.92,8481425174.3,4066630143.5,5343392474.12,47.40491252,22.72946377,29.86562371,0,47.40491252,22.72946377,29.86562371
2023-10-25,1698192000,18478125213.61,0,18478125213.61,8751662804.97,4105638613.79,5620823794.84,47.36228759,22.21891326,30.41879915,0,47.36228759,22.21891326,30.41879915
2023-10-26,1698278400,18604316917.38,0,18604316917.38,8795852441.68,4188032016.53,5620432459.16,47.27855627,22.51107652,30.21036722,0,47.27855627,22.51107652,30.21036722
2023-10-27,1698364800,18310639787.7,0,18310639787.7,8678816609.49,4142750698.19,5489072480.01,47.39766993,22.62482768,29.97750239,0,47.39766993,22.62482768,29.97750239
2023-10-28,1698451200,18607501358.1,0,18607501358.1,8825220163.77,4136008293.12,5646272901.21,47.42829246,22.22763935,30.34406819,0,47.42829246,22.22763935,30.34406819
2023-10-29,1698537600,19189143161.3,0,19189143161.3,9179518149.75,4192207105.22,5817417906.33,47.83704031,21.84676549,30.3161942,0,47.83704031,21.84676549,30.3161942
2023-10-30,1698624000,19312557659.91,0,19312557659.91,9023045324.66,4251732565.6,6037779769.65,46.7211308,22.01537798,31.26349123,0,46.7211308,22.01537798,31.26349123
2023-10-31,1698710400,19451814308.8,0,19451814308.8,9151536031.92,4288128096.98,6012150179.9,47.04721054,22.04487473,30.90791473,0,47.04721054,22.04487473,30.90791473
2023-11-01,1698796800,19988629517.91,0,19988629517.91,9272256447.93,4504179968.01,6212193101.97,46.38765474,22.5337108,31.07863446,0,46.38765474,22.5337108,31.07863446
2023-11-02,1698883200,19148740118.22,0,19148740118.22,8941859049.39,4256827688.64,5950053380.19,46.69685313,22.23032775,31.07281912,0,46.69685313,22.23032775,31.07281912
2023-11-03,1698969600,19252682590.77,0,19252682590.77,8827270033.37,4368783765.03,6056628792.37,45.84955884,22.69181837,31.45862279,0,45.84955884,22.69181837,31.45862279
2023-11-04,1699056000,19922883624.29,0,19922883624.29,9000119116.46,4549208287.25,6373556220.58,45.17478135,22.83408553,31.99113311,0,45.17478135,22.83408553,31.99113311
2023-11-05,1699142400,20361336270.1,0,20361336270.1,9173656769.09,4721187957.25,6466491543.75,45.05429628,23.18702415,31.75867958,0,45.05429628,23.18702415,31.75867958
2023-11-06,1699228800,20930662356.03,0,20930662356.03,9178624777.3,4716832984.59,7035204594.14,43.85252899,22.53551705,33.61195396,0,43.85252899,22.53551705,33.61195396
2023-11-07,1699315200,20714088925.75,0,20714088925.75,9429329200.06,4496392854,6788366871.69,45.52133205,21.70693034,32.77173761,0,45.52133205,21.70693034,32.77173761
2023-11-08,1699401600,21261946802.38,0,21261946802.38,9560027967.47,4583109053.17,7118809781.74,44.96308855,21.55545349,33.48145797,0,44.96308855,21.55545349,33.48145797
2023-11-09,1699488000,20897559161.87,0,20897559161.87,9062620682.74,5450905640.68,6384032838.45,43.36688612,26.08393448,30.5491794,0,43.36688612,26.08393448,30.5491794
2023-11-10,1699574400,21269730518.46,0,21269730518.46,9077191639.98,5306021408.09,6886517470.39,42.67657097,24.94634995,32.37707908,0,42.67657097,24.94634995,32.37707908
2023-11-11,1699660800,21124813691.91,0,21124813691.91,9010054524.18,5132816312,6981942855.73,42.65152183,24.29756961,33.05090856,0,42.65152183,24.29756961,33.05090856
2023-11-12,1699747200,21307691965.58,0,21307691965.58,9077109427.22,5146722611.54,7083859926.81,42.60015323,24.15429423,33.24555254,0,42.60015323,24.15429423,33.24555254
2023-11-13,1699833600,20712557710.16,0,20712557710.16,8986678992.57,5168985610.62,6556893106.97,43.38758698,24.95580547,31.65660755,0,43.38758698,24.95580547,31.65660755
2023-11-14,1699920000,19890994340.91,0,19890994340.91,8579182832.39,4815610853.24,6496200655.27,43.13099026,24.21000565,32.65900409,0,43.13099026,24.21000565,32.65900409
2023-11-15,1700006400,21496672264.95,0,21496672264.95,9296267640.89,5086252107.12,7114152516.94,43.24514756,23.6606487,33.09420374,0,43.24514756,23.6606487,33.09420374
2023-11-16,1700092800,20217338668.94,0,20217338668.94,8824609590.38,4723914042.15,6668815036.41,43.64872021,23.36565717,32.98562262,0,43.64872021,23.36565717,32.98562262
2023-11-17,1700179200,20087658863.16,0,20087658863.16,8693982482.35,4707700891.82,6685975488.99,43.28021768,23.43578674,33.28399558,0,43.28021768,23.43578674,33.28399558
2023-11-18,1700265600,20171890008.96,0,20171890008.96,8795092440.61,4829650353.53,6547147214.82,43.60073566,23.94247813,32.45678621,0,43.60073566,23.94247813,32.45678621
2023-11-19,1700352000,20839595530.34,0,20839595530.34,9104047260.52,4883838903.87,6851709365.94,43.68629539,23.4353824,32.87832221,0,43.68629539,23.4353824,32.87832221
2023-11-20,1700438400,20863797562.26,0,20863797562.26,9228736104.68,4989508925.35,6645552532.24,44.23325177,23.91467282,31.85207541,0,44.23325177,23.91467282,31.85207541
2023-11-21,1700524800,19157028359.6,0,19157028359.6,8586486687.15,4575354973,5995186699.45,44.82160033,23.88342747,31.2949722,0,44.82160033,23.88342747,31.2949722
2023-11-22,1700611200,20922340234.64,0,20922340234.64,9024756898.16,5295671769.16,6601911567.32,43.13454803,25.31108714,31.55436482,0,43.13454803,25.31108714,31.55436482
2023-11-23,1700697600,21082522204.11,0,21082522204.11,9111134987.44,5277447066.19,6693940150.47,43.21653216,25.03233254,31.7511353,0,43.21653216,25.03233254,31.7511353
2023-11-24,1700784000,21254616629.97,0,21254616629.97,9176280878,5262613386,6815722365.97,43.17311875,24.75986031,32.06702094,0,43.17311875,24.75986031,32.06702094
2023-11-25,1700870400,21653704358.32,0,21653704358.32,9195445453.66,5218553865.38,7239705039.28,42.46592316,24.10005133,33.43402551,0,42.46592316,24.10005133,33.43402551
2023-11-26,1700956800,21139834691.91,0,21139834691.91,9103506600.53,5057141254.27,6979186837.11,43.06328187,23.92233112,33.014387,0,43.06328187,23.92233112,33.014387
2023-11-27,1701043200,21112467355.34,0,21112467355.34,9193646457.01,5124779563.5,6794041334.83,43.5460541,24.2737122,32.1802337,0,43.5460541,24.2737122,32.1802337
2023-11-28,1701129600,21416921628.39,0,21416921628.39,9422096820.54,5086429128.82,6908395679.02,43.99370266,23.7495809,32.25671644,0,43.99370266,23.7495809,32.25671644
2023-11-29,1701216000,21350915560.76,0,21350915560.76,9407415974.21,5003703773.44,6939795813.11,44.0609488,23.43554664,32.50350456,0,44.0609488,23.43554664,32.50350456
2023-11-30,1701302400,21642899152,0,21642899152,9415537950.37,5098932856.54,7128428345.09,43.5040513,23.55938001,32.93656869,0,43.5040513,23.55938001,32.93656869
2023-12-01,1701388800,23093415085.79,0,23093415085.79,10386914042.05,5312062022.44,7394439021.31,44.97781728,23.00249661,32.0196861,0,44.97781728,23.00249661,32.0196861
2023-12-02,1701475200,23547662277.37,0,23547662277.37,9960600634.14,5660520440.04,7926541203.19,42.29974304,24.03856643,33.66169053,0,42.29974304,24.03856643,33.66169053
2023-12-03,1701561600,23630751706.67,0,23630751706.67,10010517987.27,5717912742.03,7902320977.37,42.36224946,24.19691431,33.44083623,0,42.36224946,24.19691431,33.44083623
2023-12-04,1701648000,24245502985.78,0,24245502985.78,10439954318.61,5733854886.2,8071693780.97,43.05934311,23.64914801,33.29150889,0,43.05934311,23.64914801,33.29150889
2023-12-05,1701734400,24802646882.14,0,24802646882.14,10974583610.7,5617118867.7,8210944403.73,44.24763076,22.64725573,33.10511351,0,44.24763076,22.64725573,33.10511351
2023-12-06,1701820800,24203192311.66,0,24203192311.66,10929274954.36,5316917860.59,7956999496.7,45.15633646,21.9678371,32.87582644,0,45.15633646,21.9678371,32.87582644
2023-12-07,1701907200,25248336352.44,0,25248336352.44,10838816411.55,5967084966.92,8442434973.98,42.92883404,23.63357682,33.43758914,0,42.92883404,23.63357682,33.43758914
2023-12-08,1701993600,25798163421.09,0,25798163421.09,10722108999.86,5889783109.17,9186271312.06,41.56152058,22.83024188,35.60823754,0,41.56152058,22.83024188,35.60823754
2023-12-09,1702080000,25284448360.44,0,25284448360.44,10506918622.15,5890622128.93,8886907609.35,41.55486595,23.29741209,35.14772196,0,41.55486595,23.29741209,35.14772196
2023-12-10,1702166400,25847699386.39,0,25847699386.39,10753424160.82,5863909037.12,9230366188.45,41.60302238,22.6863867,35.71059091,0,41.60302238,22.6863867,35.71059091
2023-12-11,1702252800,23261087972.59,0,23261087972.59,9897301622.67,5294447473.65,8069338876.27,42.54874765,22.76096234,34.69029001,0,42.54874765,22.76096234,34.69029001
2023-12-12,1702339200,23455958320.59,0,23455958320.59,9905479258.92,5238031399.93,8312447661.74,42.23011963,22.33134681,35.43853356,0,42.23011963,22.33134681,35.43853356
2023-12-13,1702425600,23817355190.75,0,23817355190.75,10262107473.09,5231284803.49,8323962914.17,43.0866794,21.96417176,34.94914883,0,43.0866794,21.96417176,34.94914883
2023-12-14,1702512000,24399822750.6,0,24399822750.6,10079006636.04,5443756367.01,8877059747.56,41.30770432,22.31063899,36.3816567,0,41.30770432,22.31063899,36.3816567
